"","std","res","samp.depth"
"1870",1.08485826409818,1.00305152547102,68
"1871",1.05948569218611,0.993391575163308,68
"1872",0.909352712768139,0.839379586398789,69
"1873",0.9501340020524,0.954219447625017,71
"1874",0.95478482033429,0.97302384574916,71
"1875",1.02451096877471,1.01832387225255,72
"1876",1.04312369232838,1.01532974370946,76
"1877",1.01732762594989,0.95079579114718,76
"1878",1.01758227383455,0.985901334803586,76
"1879",1.15602499231738,1.11263255781172,77
"1880",1.06920479912806,0.989207602176929,77
"1881",1.21964307512419,1.10644612066907,77
"1882",0.597177928794481,0.501029895538899,77
"1883",0.405823936955357,0.579054604446992,77
"1884",0.505232192440493,0.855898571392787,79
"1885",0.55695667486707,0.891599008040752,79
"1886",0.710987543954943,1.03181119256868,79
"1887",0.584367306303693,0.833586954654601,79
"1888",0.728367762338574,0.999098090169468,79
"1889",0.749958538050507,0.964706452625087,80
"1890",0.79164942086313,0.962320875576079,81
"1891",0.713566163428505,0.848454235279581,82
"1892",0.554731592887452,0.761361507361279,82
"1893",0.670091148641504,0.943606533719644,82
"1894",0.595637964561525,0.844035261344451,84
"1895",0.861687028938218,1.11272539801052,84
"1896",0.903282812760742,1.04747515598974,84
"1897",0.857698769860277,0.937218144848851,84
"1898",0.843101663484509,0.925069049806605,85
"1899",0.659292168352964,0.759926363683356,85
"1900",0.792541829302885,0.96976333855121,85
"1901",0.928493031364255,1.07550085970038,85
"1902",0.956179682674278,1.01306817844483,87
"1903",1.11604106182246,1.12933429234714,87
"1904",0.951099639493422,0.885847860665793,88
"1905",0.956926889361013,0.939217845457108,89
"1906",1.25426342858606,1.26234542182905,89
"1907",1.17727686570648,1.03854303740417,90
"1908",1.2126030588163,1.05106942403198,90
"1909",1.15739331295709,0.995797822539432,91
"1910",1.0419990419419,0.909612807381067,91
"1911",1.15493915033048,1.09171162667083,91
"1912",0.729471563649819,0.642843971242482,91
"1913",1.09765361667209,1.15617945395126,93
"1914",1.01218442041927,1.00754837141187,93
"1915",1.01016731517601,0.992850463076764,93
"1916",0.859847817915922,0.852093025021301,93
"1917",0.966263972579301,1.03528311667948,96
"1918",1.02658191861921,1.04647560811681,96
"1919",0.636334300818818,0.626781591680735,96
"1920",0.867839399931617,1.01535181182154,96
"1921",0.86544744602681,0.991166167599994,97
"1922",0.650873650807953,0.732829158582308,98
"1923",0.993191272706785,1.17591820084326,98
"1924",0.749353460530981,0.809230150583185,101
"1925",0.773037231796934,0.886253739450184,101
"1926",0.898736986687941,1.04538676747569,105
"1927",0.949371899261507,1.01202135176184,105
"1928",0.885503685199551,0.9362878425997,105
"1929",1.1338944838374,1.1879753354471,108
"1930",0.954898224392207,0.892049387943782,109
"1931",0.894337720272649,0.892551012736977,110
"1932",0.990419993775342,1.04322640732281,111
"1933",0.921491059904024,0.907434090077973,112
"1934",1.15229390779868,1.16869040821033,112
"1935",1.28193691820989,1.20579744648353,112
"1936",1.16364276313262,1.01272008588372,114
"1937",1.08816004720666,0.956742946533109,114
"1938",0.983360672926595,0.902481570707889,116
"1939",1.08050269795565,1.04367315794867,116
"1940",0.808293659472774,0.758331733821511,117
"1941",1.11452557914372,1.1508788876251,117
"1942",1.13040268021045,1.08863365776624,118
"1943",1.22612041112974,1.12959701081026,121
"1944",1.08830701909905,0.957636798153987,122
"1945",1.09184249452111,0.995997073776089,124
"1946",1.31984839322344,1.23328191656288,124
"1947",0.948429019031088,0.785459804338113,126
"1948",1.08235817413419,1.03130121992485,126
"1949",0.673847571530663,0.616550944521303,128
"1950",1.21519367508288,1.30955992352549,130
"1951",0.881304462812789,0.826097771189232,130
"1952",1.12981117281349,1.13853859186978,132
"1953",0.978650117724203,0.951014581941021,132
"1954",0.988777154812698,0.94580670187161,132
"1955",1.06763602994312,1.04967059556265,132
"1956",0.854612057826215,0.827010271967489,132
"1957",1.02647229047298,1.03761496664311,132
"1958",1.10833669781635,1.10149560459585,132
"1959",0.98538588096411,0.943841858209153,132
"1960",1.35794874443611,1.33452040473959,132
"1961",1.21659052980275,1.03812813285301,132
"1962",1.21980301195782,1.04106097056383,132
"1963",0.832937395386667,0.69601768828328,136
"1964",1.19441843142608,1.1926270327998,136
"1965",1.02075611056527,0.946335703095264,136
"1966",1.02416569419286,0.980130329137188,136
"1967",1.01614467361423,0.988001419699229,136
"1968",1.02951282968461,1.00628097133195,136
"1969",0.943273488933156,0.906852253187013,136
"1970",0.623012805495939,0.645723535811543,136
"1971",1.12890777147957,1.26907414348555,136
"1972",0.875602121135254,0.863364306752779,136
"1973",0.732345122823725,0.745271057425739,136
"1974",0.97966460382725,1.08829610664086,138
"1975",0.979264078378422,1.02368724566837,138
"1976",0.893828354957071,0.905220356264211,138
"1977",0.964446360910314,1.00057444956898,138
"1978",0.82504777850935,0.858565570308203,140
"1979",0.966812494343876,1.03857351902125,140
"1980",1.14907914672263,1.17805957747857,140
"1981",0.925556939328586,0.852687843686051,139
"1982",1.39038834114816,1.37605770098891,139
"1983",1.15902297459253,0.997497796652295,139
"1984",1.05184376198792,0.901055803694263,139
"1985",1.10551268165487,1.03332903936058,141
"1986",1.05330109679178,0.985764755062721,141
"1987",0.842599097432904,0.791166546821485,141
"1988",0.902018446361768,0.950544181027919,141
"1989",1.03308431715442,1.09286695907507,141
"1990",1.07387263961559,1.05582208496646,141
"1991",0.960540923800238,0.923762139079888,141
"1992",0.99013002085479,0.985289548952552,141
"1993",0.710858903603634,0.71954365069482,141
"1994",0.756654238001257,0.87527739743261,141
"1995",0.921532352077419,1.04896434208405,141
"1996",0.934939803328856,0.999145681799991,141
"1997",1.04300458037592,1.0860278003387,141
"1998",0.889255761494532,0.876201297100934,141
"1999",1.04450312906741,1.07818397993337,141
"2000",1.0791843594197,1.07036521778743,141
"2001",0.991583764977238,0.950945102180401,141
"2002",0.968526254571402,0.960090613817646,141
"2003",0.934919267902014,0.944399334902276,141
"2004",0.961489946447144,0.993005011118526,141
"2005",0.713953699918952,0.749852694432337,141
"2006",0.983357125164461,1.09243272174557,141
"2007",1.08926636960385,1.12669961138287,141
"2008",0.846397619337499,0.822222649815695,141
"2009",0.929087084263093,0.994274868535271,141
"2010",0.912029741213054,0.968724625401686,141
"2011",0.997773336841965,1.0319811391948,65
"2012",0.959066539341983,0.975274805334633,65
"2013",0.925566525735953,0.919958515698794,64
"2014",0.719216788092496,0.770224770265432,63
"2015",0.853085888131086,0.971952653446286,63
"2016",0.725763113387824,0.83403962713195,63
"2017",1.0625383575404,1.19558243455367,63
"2018",1.12714203314952,1.11646225784203,63
"2019",1.1572077525806,1.1117645602471,62
"2020",1.00146500802077,0.921501911206241,62
"2021",1.19838808254952,1.17201668202117,62
